ipie-ETotal,vafqmc-ETotal
-1.1253243671827473,-1.1253243671827482
-1.1256231315176066,-1.1256183815460619
-1.126062105650427,-1.125864262925546
-1.1262413156724562,-1.1261250176080015
-1.1263735461418487,-1.1266284490681178
-1.1267185683915653,-1.1271262554014054
-1.126957643515064,-1.127394996428828
-1.1274166080159835,-1.1277093362778783
-1.1277757692397279,-1.1278967669068376
-1.1285256914638313,-1.128151398943275
-1.1289559861234002,-1.1286118775743532
-1.1290198239195184,-1.1289307141837774
-1.1292137574699337,-1.1292826536100253
-1.1294495434870047,-1.1296662009608343
-1.1298148454283874,-1.130055877557589
-1.1304493079945548,-1.130034903968752
-1.130621560967399,-1.1302492752424234
-1.131263914714178,-1.130544080782209
-1.1313970290746567,-1.1307606936891657
-1.1320156439328886,-1.1308176552547047
-1.1325202663735783,-1.1309458313871703
-1.1326103576247835,-1.13136430451391
-1.13352259412346,-1.1318779408882553
-1.1340051610736692,-1.1316684228110891
-1.134700806972735,-1.131957007663669
-1.1352058982347937,-1.1325379617980063
-1.1350704007784398,-1.1325625050519355
-1.135372047629237,-1.1328343197848378
-1.1350956880345495,-1.1328507775394685
-1.1352870892537887,-1.1330147211217712
-1.1351075276922122,-1.1319002069096957
-1.1354009099749653,-1.1320307029638914
-1.1355666116071463,-1.1318018959811529
-1.1361173277108911,-1.1315845480214408
-1.1364949190883795,-1.1320336357598142
-1.13668506059149,-1.1321604416841609
-1.1363977373702137,-1.1324163337775703
-1.1364950331354,-1.132813550867904
-1.1365880513057494,-1.1327461602869693
-1.1366066938918609,-1.132668581083953
-1.136912044681787,-1.13278189931775
-1.1367605875292186,-1.133945072308086
-1.1371378006177304,-1.1345834537417212
-1.1373121452809645,-1.1353553343522382
-1.1376594978888908,-1.1353359617305232
-1.1376501927477332,-1.135347140545745
-1.1375811072602686,-1.1362920694380132
-1.1386409262112747,-1.1365697374776091
-1.1399331316123489,-1.136540674985039
-1.1392337132008248,-1.1368480996545813
-1.139181423159401,-1.1365941039774803
-1.1390998640377625,-1.1365303499937867
-1.138506858849423,-1.1367744003516471
-1.1383762676453812,-1.1368033881079693
-1.138298931528254,-1.1370066190899557
-1.1377688152905616,-1.1376651880398354
-1.13854632825158,-1.138558575978889
-1.1388411463022794,-1.1391452273701033
-1.1389738759013972,-1.1396775518759652
-1.1392482930420416,-1.1385179058208899
-1.1394838548289372,-1.1392802984481694
-1.1400537955195262,-1.1397619531816545
-1.1402522740776149,-1.1394814633343415
-1.141298085950326,-1.1392600455957245
-1.1404015425005478,-1.1397110196277254
-1.1413940719386868,-1.1402947713273242
-1.1418673481838002,-1.1405187149844607
-1.1416040726085472,-1.140146238876698
-1.1418803844587928,-1.1404310047004076
-1.141700141251793,-1.141685192327368
-1.1420395873472269,-1.1418686991788793
-1.1421980623021113,-1.1413252980586035
-1.1421638689073734,-1.141688936551709
-1.1428551050818394,-1.1423884989326436
-1.1434684751203374,-1.1431236666104303
-1.1433937849918894,-1.1424953529696167
-1.143604424515813,-1.143900055070247
-1.1443719393839389,-1.144779919420664
-1.1437408716132387,-1.145227637598042
-1.1424208969866907,-1.1450543669454047
-1.143066764150695,-1.1444508930203023
-1.142908327628441,-1.144005369281133
-1.1437986607839141,-1.1450151873305283
-1.1435629293687513,-1.1458048885723244
-1.1441913759739029,-1.1449538633321916
-1.1451940668795841,-1.1446567051968373
-1.1443496275070841,-1.1430301873479134
-1.144508050224016,-1.1433067124213894
-1.1451489525055887,-1.1439358289224482
-1.1448035469744018,-1.143507564544573
-1.1448357205618533,-1.1426142319282668
-1.1440137102563772,-1.1424844477608342
-1.1437454038899078,-1.1424465856084571
-1.1446996199564063,-1.14339693525054
-1.1434326229644243,-1.1430174844711452
-1.1438210286038863,-1.1418889609297753
-1.1435502399331792,-1.1417922115884565
-1.1434901548744578,-1.1413544477898847
-1.1440467160454182,-1.1417753022305068
-1.1434821618118094,-1.1413852897396255
-1.145176752113943,-1.14146669140821
-1.1456142197119723,-1.142141984688064
-1.1460835565175571,-1.143150095520957
-1.146248304683369,-1.145445444517303
-1.1477050847863928,-1.1455012269009297
-1.1478652244316438,-1.1448593927294877
