ipie-ETotal,vafqmc-ETotal
-1.1256680201311393,-1.1256680201311395
-1.125957430206354,-1.1259524626600317
-1.1263794390191844,-1.126189979581761
-1.1265486550072141,-1.126441668861238
-1.1266794456718292,-1.126927524967466
-1.1270061420413067,-1.127407234468497
-1.127233758660026,-1.1276650209733796
-1.127669199993565,-1.1279661835220711
-1.1280121954969038,-1.1281450564927296
-1.1287341062915852,-1.1283879789837976
-1.1291515176792524,-1.128829599277919
-1.129205793648693,-1.12913428810675
-1.1293970878640158,-1.1294694832472532
-1.1296303495857647,-1.1298350543353994
-1.1299603812404582,-1.1302060826373
-1.1305646686876556,-1.1301821022202152
-1.1307229603439792,-1.1303850061818415
-1.131344433246945,-1.1306646419228916
-1.1314640473709474,-1.1308678845223166
-1.1320499839000053,-1.1309179091484565
-1.1325461134829053,-1.1310381665188756
-1.1326415185336904,-1.1314353405380455
-1.1335048068729114,-1.1319240102485122
-1.1339702139727004,-1.1317215861233803
-1.134641125107806,-1.1319920713296645
-1.1351347391112911,-1.1325416028465871
-1.1349958683462287,-1.1325608251292545
-1.135287538772962,-1.1328161585628098
-1.1350338313728268,-1.1328245129025776
-1.1352179168310925,-1.132977371251249
-1.1350265661513828,-1.1319085838180591
-1.1352993955505695,-1.1320287516101968
-1.1354569121215814,-1.1318052957580391
-1.1359752161165775,-1.1315950730244748
-1.1363321265546922,-1.132024118548096
-1.1364897914120011,-1.13214137019749
-1.1362217743248724,-1.1323861616521866
-1.1362954052327237,-1.1327645362558194
-1.1363775282661446,-1.1326948608549887
-1.136373185820747,-1.1326160142069053
-1.1366607325661662,-1.1327188766227574
-1.1365088965292434,-1.1338237474476396
-1.136870798540793,-1.1344221656497622
-1.1370196740532181,-1.1351479508623554
-1.137342100500589,-1.13512543092624
-1.1373137290716335,-1.1351350413548886
-1.1372389019557978,-1.1360206179181334
-1.138228232090218,-1.1362782929367594
-1.1394538288827207,-1.1362448909773117
-1.1387928068530515,-1.136530840409379
-1.1387249348672788,-1.1362829798333667
-1.1386386462002762,-1.1362129831503995
-1.1380745833443002,-1.1364428970852711
-1.1379320980314158,-1.1364698861490605
-1.1378579174262908,-1.1366563881885192
-1.1373267214009901,-1.137271332960654
-1.1380426532977104,-1.1381083449513694
-1.1382943069331002,-1.1386570448352464
-1.1384131273955729,-1.139154129756883
-1.1386558380599578,-1.1380580483321239
-1.1388623943473142,-1.1387771709025571
-1.1393537513434226,-1.139231144814812
-1.1395377409064171,-1.138960392183434
-1.140515423620956,-1.138744252191674
-1.1396717265021223,-1.1391588011163198
-1.1405867655420603,-1.1396985104874795
-1.1409754609945175,-1.1398997235389374
-1.1407359627256006,-1.139538691929146
-1.140978604950811,-1.139792873529542
-1.1407833663219853,-1.1409683030402034
-1.1410884392012992,-1.1411365055159053
-1.1412224246506961,-1.1406166757565233
-1.1411799139835268,-1.1409355947914093
-1.141788174127675,-1.1415806145492395
-1.142331463004259,-1.1422829576389242
-1.1422842789749448,-1.1416879631853079
-1.1425088830355665,-1.1430021239170798
-1.1431900851754973,-1.1438178934827634
-1.142610942648144,-1.144227545454578
-1.1413856363315635,-1.1440445481408998
-1.1419540101552652,-1.143463879932693
-1.1417637721966218,-1.1430253554997156
-1.1425633910002655,-1.1439693051305102
-1.1423133248564354,-1.1447035359822968
-1.142888659431926,-1.1439011196767315
-1.1438133412261284,-1.143611523648752
-1.1430356655282408,-1.1420667406136111
-1.1431617429769143,-1.1423267215966904
-1.143797065908315,-1.142895776003647
-1.1434968270321395,-1.1424754457047732
-1.1434986286979714,-1.141641417489995
-1.142725447084509,-1.1415107917204945
-1.1425023373633998,-1.1414625064309964
-1.1433718875294305,-1.1423227385263734
-1.142163639462823,-1.1419639614505537
-1.1425075641815168,-1.1409070410509832
-1.1422560011493892,-1.1408186758658463
-1.1421768060965771,-1.1404035989045793
-1.1426080522249746,-1.140782166365176
-1.1420640889581752,-1.1404250489033545
-1.1435382342350637,-1.1405009641893569
-1.144000036071183,-1.1411185099367336
-1.1444559643830656,-1.1420394985063869
-1.1446110320423164,-1.1441395859000545
-1.145829284953795,-1.1441960221230583
-1.145984840154777,-1.1436001191824376
-1.145720823625094,-1.143115046544985
-1.146456021078902,-1.1431148976017156
-1.1468438434981272,-1.1416962104077177
-1.1466680616932219,-1.1432595835754722
-1.1471701520001425,-1.1429272100254853
-1.1471821557928996,-1.1428783676592336
-1.1483262151377365,-1.142203504927306
-1.1494446804600087,-1.1430124915545332
-1.1494777205167828,-1.142960316288663
-1.1497520603351492,-1.1434174261415433
-1.1526872836828514,-1.1436613695809406
-1.150440823224377,-1.1454645507246484
-1.1484603443482015,-1.1463557259317214
-1.1483011047418155,-1.146950538387853
-1.1476529439521117,-1.1454517865843554
-1.1460880523055226,-1.1457204043940379
-1.1455347057618759,-1.1447335494526285
-1.1446387687015982,-1.1444402318781053
-1.1446779459590162,-1.144814117891535
-1.1448936258473652,-1.1432056925236982
-1.1437395539034525,-1.1430280732111455
-1.1428341325647633,-1.143556591981095
-1.1423800312663723,-1.143609681218853
-1.1420822410415594,-1.1440925832839424
-1.1418856568176143,-1.1443806089645243
-1.1414698632859592,-1.1457495580915482
-1.1419097251626031,-1.1453681073257151
-1.14144394536223,-1.1453885897269473
-1.1419264006703818,-1.1456647546130656
-1.14220646076585,-1.1465888258475219
-1.1426592687085615,-1.1472133803583435
-1.1426138410319464,-1.147529828713458
-1.142898161931881,-1.147246453035067
-1.143777538585444,-1.1466143291362019
-1.1446985080921266,-1.1449945249595852
-1.1445277098029916,-1.146347603408703
-1.1449114415020427,-1.1461860428469581
-1.1439854771011624,-1.1445163812350132
-1.1444863388067035,-1.1455081876194109
-1.1444283501571604,-1.1452948556378757
-1.145238967770214,-1.1456714811061082
-1.144544039845822,-1.144910911199556
-1.1444414361502013,-1.1450896769390193
-1.144315687649018,-1.1448155921062773
-1.1453253120702094,-1.1429250324760143
-1.1443727783645774,-1.142943073014879
-1.1467212145094905,-1.1432016814914332
-1.1471177662413554,-1.1435472475821524
-1.1456385544845673,-1.1438024050447473
-1.147078061306883,-1.1438379478206029
-1.1484252560156976,-1.1440783498277967
-1.1461820615083484,-1.145775709134436
-1.1454014833874637,-1.1467500503361021
-1.1450735808063028,-1.144915919244448
-1.1447123185195192,-1.1436936597702847
-1.1446351386229445,-1.143570208579624
-1.1451304185427595,-1.1436727086453395
-1.1458119017353865,-1.1431813450551198
-1.1466389510334276,-1.1433747019700677
-1.1468264978879035,-1.1428757802957021
-1.1468983403359143,-1.1422815049545314
-1.1457217364270107,-1.1419713216607734
-1.1456115848589568,-1.141699345368648
-1.1450631049661666,-1.1412238680049447
-1.1462482817965491,-1.1416679874825157
-1.1466123530899526,-1.141272112468208
-1.1479242602919353,-1.1413558265989634
-1.147441552609496,-1.1418112252243746
-1.1490820545943619,-1.1425747686496421
-1.1490504852950307,-1.1420656592910008
-1.1491948275578951,-1.1418839820638367
-1.1484470307589665,-1.142851901285898
-1.1489968830245614,-1.143636251843811
-1.151107914698445,-1.1449244755310166
-1.1518933593042286,-1.1445744099667032
-1.153293237865938,-1.1441890722501464
-1.1517656212966858,-1.144482374974616
-1.151329856442136,-1.1446538346936597
-1.1521434352736983,-1.144000819730288
-1.1550278564572392,-1.1433087807950635
-1.1528685126317983,-1.1439411184517794
-1.153039868677528,-1.144322481051169
-1.1541499949274048,-1.1431350789754882
-1.1530661329922665,-1.1435179717773085
-1.1536438073547408,-1.1435201354196147
-1.1522871986235228,-1.1429313414409616
-1.151432422794778,-1.1423110695293688
-1.1517326900582292,-1.141455132781224
-1.1530677979439403,-1.140691318850244
-1.1519234952931519,-1.1402954480098844
-1.1522011278157849,-1.1406854681986924
-1.15024270123762,-1.1404682122551515
-1.1508799101632583,-1.1399290982480816
-1.150565875372169,-1.139851114622473
-1.1499132711684088,-1.1406677016628433
-1.1493977925714953,-1.1406863124185933
-1.1492200051250978,-1.1401180028319813
-1.1500955181825625,-1.139297697548834
-1.1490265944237288,-1.1397354405805193
-1.1487172266427594,-1.1398712627874292
-1.1486806281376978,-1.1394651136989338
-1.147359299799295,-1.1393710462992919
-1.1487715369512979,-1.139815732655749
-1.1476083166905102,-1.1395296077675638
-1.1478690822833657,-1.13959725509871
-1.1465984739050739,-1.1404037051036717
-1.1467396880681142,-1.1397125784733748
-1.1462480583182015,-1.1389587730443496
-1.1450804624099804,-1.1404948017185579
-1.143506240622257,-1.140579617298683
-1.1437809114920658,-1.141951022949296
-1.144247792130512,-1.1427407966966099
-1.144208162209715,-1.1450097839521196
-1.1424732260369563,-1.1464925359430118
-1.1444461250977878,-1.147879231929233
-1.1435661066416887,-1.1478428736517068
-1.1447788772360092,-1.1503091385336879
-1.1440388981178466,-1.1473845739081348
-1.1436755088820765,-1.1451771000796398
-1.143713771233121,-1.145133496926123
-1.1443160796223024,-1.1471730693345517
-1.1449690743956913,-1.1466867278282509
-1.1444365104683945,-1.1499884155818132
-1.1448719685959166,-1.149576422161937
-1.1447419499160214,-1.1509424186288424
-1.1436453816567203,-1.1502396024876507
-1.1439385120617005,-1.150081961496709
-1.1431414510643712,-1.1503955770129035
-1.1433945466028812,-1.1494618690938068
-1.1439049165761181,-1.1483332050684965
-1.1424994733886944,-1.1480362992428113
-1.1430092368748057,-1.1489592739318955
-1.1432917230458464,-1.1499304437871163
-1.1428750456716195,-1.1494270189626017
-1.1421147960857556,-1.1489977457817986
-1.1413441551726757,-1.1521526240598297
-1.1430198897899675,-1.1564220273677461
-1.1415933670210292,-1.1555240008473107
-1.142258127378958,-1.154790064837294
-1.142047819255648,-1.1517163677980113
-1.1420625442270533,-1.1510730357376944
-1.1430416073068987,-1.1494949479522285
-1.1425967150415224,-1.1487294681584268
-1.1416905944573281,-1.1477188513113952
-1.1420273883475835,-1.1475504202173024
-1.142458464285143,-1.147191404175033
-1.1426587263684906,-1.1456827725777108
-1.1421733217313614,-1.145321381378042
-1.1429546253560607,-1.1454445125446933
-1.1434867751638746,-1.1450063345987807
-1.1428742766652993,-1.1459640007266587
-1.144112306970129,-1.1462114175101683
-1.143702980345887,-1.145249426895019
-1.1444296692527969,-1.1445442446054543
-1.143870133649838,-1.1435365009732523
-1.1427673015834414,-1.1428229452485266
-1.1427125043406432,-1.1434728940498282
-1.1433168186159621,-1.1441874150406817
-1.1445610917981208,-1.1452135222563518
-1.14428322381858,-1.145068234773311
-1.1434351847722672,-1.1448959929679425
-1.1445146068673673,-1.1447657776503868
-1.1456305261081743,-1.1439720937968607
-1.1448197324880507,-1.143388114113673
-1.1455273367669605,-1.1425123284866527
-1.1444766215459932,-1.141585584302279
-1.1446178752830993,-1.1421519359936487
-1.1440591377299398,-1.1419351014438237
-1.1435693583210222,-1.1423925699075521
-1.1446876883983352,-1.1420704701850815
-1.144001967931306,-1.1421465216973175
-1.144557734793801,-1.1423247418965046
-1.1438127388340391,-1.1421788304945355
-1.1437343906452961,-1.1418530437364374
-1.143153005741306,-1.1410237996644526
-1.1426765002161587,-1.141298591805526
-1.1434271523015123,-1.1405793730802127
-1.143384985871258,-1.1402233762726905
-1.143981182376873,-1.140166735591377
-1.1439234570315935,-1.1411516870706724
-1.1427044019464092,-1.1409373410171284
-1.1427841657882987,-1.141104064307595
-1.1426565929759587,-1.1416209553260188
-1.1412316419580153,-1.1423265642107316
-1.1406688775318046,-1.1423612931492246
-1.1410977098928319,-1.1420440939359084
-1.140902419566113,-1.1422090719355387
-1.1401765927962246,-1.1420491127801695
-1.14109821552678,-1.1422346182688947
-1.1409144949783072,-1.1427758814125066
-1.140159292612069,-1.1419958999603526
-1.1405921527147953,-1.142393520899597
-1.1398493554484783,-1.142824444061821
-1.1397376852524046,-1.1427890425898135
-1.1400228304350153,-1.142965579122538
-1.1399017544516425,-1.1430927491071494
-1.1387118947447683,-1.1431786007775158
-1.1389520244670472,-1.1438137368355499
-1.1389419021945533,-1.144347444824728
-1.1380378677161855,-1.142871493078036
-1.1376048250969146,-1.1425714582921738
-1.1382438576116924,-1.1425273779717815
-1.1389552241483663,-1.142765136973893
-1.1392992029463596,-1.1437070555932372
-1.1396248620127496,-1.1434736147299802
-1.1394751477608656,-1.1432478937942063
-1.1395834680083248,-1.1427090221230465
-1.139234369448723,-1.1433882551300736
-1.1396206728685923,-1.1428543828226037
-1.1390565713193348,-1.1430630046088857
-1.1382167976617759,-1.145262890384919
-1.138524814779898,-1.145700130293884
-1.1393693090362536,-1.1461231983413898
-1.1390564605700833,-1.1453095066314216
-1.1387343045770844,-1.1455562777572112
-1.1396407894456624,-1.1448175861996541
-1.139147228860025,-1.1443613659576903
-1.1393078419079619,-1.1458452814427211
-1.1400150542921488,-1.145517999585338
-1.1392695357573197,-1.1447053406614978
-1.1392943221776464,-1.1439265637959135
-1.1386686708186342,-1.1439662533189399
-1.1380026467204718,-1.143012947106096
-1.1378030730683857,-1.1423992014226372
-1.1379534151006732,-1.142601926008991
-1.1373557638598542,-1.142137406339574
-1.137568783894648,-1.1423069107020538
-1.1372509593426963,-1.142869197015072
-1.1374171252775673,-1.14209114592857
-1.1369537790844035,-1.1412660813242999
-1.1373772481759734,-1.1405848615799248
-1.1370682847715365,-1.140910382687957
-1.1380327148906526,-1.1414841699817286
-1.1375527793235403,-1.1427938273945342
-1.1365323893861903,-1.1424676666586475
-1.1369230708176659,-1.1426446913266306
-1.1371155994083169,-1.142745500160111
-1.1361634875071005,-1.1433553155261147
-1.1363938855305815,-1.1441953684762587
-1.1364816614281479,-1.1443247296555301
-1.1363680696687641,-1.1441149603498615
-1.1367272164682982,-1.1454615015068363
-1.1364299521089758,-1.1458791217450635
-1.1360510459333935,-1.1448299147495755
-1.1363525325210992,-1.1447268607187202
-1.1376601087638305,-1.144139341848027
-1.1385434440259934,-1.1436400502796262
-1.1389432547574863,-1.1437951554550174
-1.1402472874510574,-1.143508796409767
-1.1398333685575934,-1.142836426302635
-1.1394396840841303,-1.1424584384417078
-1.1396987804064946,-1.1426441603647675
-1.1390505412729581,-1.1439032985937911
-1.1385292726653613,-1.1438527790375923
-1.1399060467786508,-1.143655304091577
-1.1389252702665897,-1.1438557377307828
-1.1396569717276512,-1.1433901533341209
-1.1398341076450664,-1.144054719276428
-1.1398166695463432,-1.1445468626353608
-1.1389701821715679,-1.1457904989983345
-1.1386738704211836,-1.1456629799458427
-1.1383480735231677,-1.1464089634867218
-1.1383575260487717,-1.1475105817423055
-1.1382232760411852,-1.1465113113021774
-1.1391416401376364,-1.1450556781854846
-1.1388399690949333,-1.1450256375894772
-1.1385427937567099,-1.1456197272618576
-1.1394020390390183,-1.1453394409168522
-1.139926315543153,-1.1447603828415978
-1.1394950447522354,-1.144636384298793
-1.140333644642118,-1.1439149801642952
-1.1401438128602357,-1.1440796434563503
-1.1401986794017218,-1.1429868393342306
-1.140389862507568,-1.1433035963834164
-1.1403236367254759,-1.1438306359979362
-1.140742448117169,-1.1442163129360672
-1.140290692420502,-1.1434883723535572
-1.1399981721868182,-1.1438227344943501
-1.140477875340355,-1.1436348917609203
-1.1415832201144136,-1.1429795105648828
-1.1415575810995215,-1.1424998936260535
-1.141480339780254,-1.142739599768774
-1.141723801262769,-1.1436839733618496
-1.141104943279353,-1.1443562750802998
-1.1409123093460973,-1.1435463054345043
-1.141609344475521,-1.1442413151737256
-1.1408426766364674,-1.1444637067600008
-1.1418359258975446,-1.1448041618476303
-1.1410543317320982,-1.144814905802933
-1.1413698282719187,-1.1433418629968894
-1.1412144675146165,-1.1433502694126174
-1.1409539929509984,-1.1437048341775693
-1.141109148333053,-1.144401671380655
-1.1398738886633188,-1.1448055996811148
-1.1395163779860833,-1.1457945204144466
-1.140090333364016,-1.1462014926790614
-1.139760939600889,-1.1445298347741881
-1.1393518192401575,-1.143760044217808
-1.1389475779338616,-1.1437430299121152
-1.139292479942213,-1.1449418731856753
-1.1396290139474219,-1.1448072489697494
-1.141304516131333,-1.145030832436042
-1.141130862598636,-1.145568427601878
-1.1407649139973224,-1.1455074791858382
-1.1402249430347358,-1.1481679885249405
-1.1396271022256053,-1.148107970784074
-1.1396496217117817,-1.1477355159077602
