ipie-ETotal,vafqmc-ETotal
-0.9243676714841638,-0.9243676714841638
-0.9248381967565167,-0.9248364624545666
-0.9255675048393371,-0.9252331852466121
-0.9259172817134599,-0.9256562469138726
-0.926093723697765,-0.9264742884498963
-0.9267590593795295,-0.9272944825906863
-0.9271891883202601,-0.9277492692529465
-0.9280180018368597,-0.9282883978009774
-0.9286588655550976,-0.9286175066440429
-0.9298671084064843,-0.92906630756318
-0.9305387645024606,-0.929851594192565
-0.9307907922815127,-0.9304076091598534
-0.9310488200606637,-0.9310429507866033
-0.9313653289858727,-0.9317282888953946
-0.9322920941310516,-0.9324305356051495
-0.9334060021729388,-0.9324372600554073
-0.9338342841976242,-0.9328364230362443
-0.9347986637322767,-0.9333808050147047
-0.9351825922656196,-0.9338167680148638
-0.9363437291678361,-0.9339654941457368
-0.9369747698534132,-0.9342166836331901
-0.9369877699072193,-0.9349903874116652
-0.9386714768021273,-0.9359392612097979
-0.9394051090011006,-0.9356024979452396
-0.9405174909793317,-0.9361807917963999
-0.941183385042386,-0.9372794256485913
-0.9411418288864677,-0.9373688299462775
-0.9416281731522663,-0.9379249068261126
-0.9409952426081925,-0.9380728732605932
-0.9413338059183103,-0.938438590327687
-0.941279396228714,-0.936490217385222
-0.9418808010243547,-0.9367756933400933
-0.9421397384802673,-0.9364515949763359
-0.9431646640445676,-0.9361041846326233
-0.9439336510172088,-0.9369174228645111
-0.9445825570656392,-0.9372126436921671
-0.9439495986716667,-0.9376547038880334
-0.9444070620394008,-0.938391275439129
-0.9446180377914665,-0.9383543942534801
-0.9449938696191014,-0.9382842065007765
-0.9456211025358475,-0.9385842755403332
-0.9454508250038377,-0.9407884438282469
-0.9460837837492492,-0.9421565000234237
-0.9466101153644533,-0.9437494330252891
-0.9473431680374251,-0.9437135420809049
-0.9476485059307231,-0.9437252430155758
-0.9476386921965758,-0.9456759192350808
-0.9497990596378865,-0.9463181947270994
-0.9521189225893458,-0.9463505956703167
-0.9507838209376903,-0.9469623604440517
-0.9509328882343118,-0.9466028491263632
-0.9509001452315713,-0.9466203012364485
-0.9497999822687718,-0.9470846282800695
-0.9498111032941909,-0.9470905164849387
-0.949636397065846,-0.9475667984175186
-0.9491763785076046,-0.9490155631372031
-0.9509923228084669,-0.9509070628398956
-0.9521068931719635,-0.9521914185641908
-0.9524573468327459,-0.9533482923179514
-0.9532522311507354,-0.950966387627729
-0.9539912878510981,-0.9525073341098722
-0.9561319268499233,-0.9534519477214286
-0.9565839689144259,-0.9529442602755998
-0.9588194223099895,-0.952614877142438
-0.9570488894633163,-0.9536737230949626
-0.9591585795406098,-0.955001857586922
-0.9614592917734456,-0.9556464200261715
-0.9605751023004291,-0.9550104330532487
-0.9615279241784815,-0.9558572617717493
-0.9619325333390177,-0.9584392967726436
-0.963124112339666,-0.9589367940330785
-0.9636099562251756,-0.9578639281284015
-0.9637975923281122,-0.959051430425761
-0.9660529156101715,-0.9608175740967383
-0.968304016342605,-0.9621113058374483
-0.9672320722592901,-0.9608456001150276
-0.9668615827629806,-0.9638093857387733
-0.9692813169050143,-0.9659713629684861
-0.9676091047060441,-0.9671451946640989
-0.9646302522646352,-0.9672783459657365
-0.9668265803465813,-0.9663139159346701
-0.9672837658752476,-0.9656876554169058
-0.9702448824188943,-0.967982206259906
-0.9707041774677838,-0.969666610759537
-0.972705359621595,-0.9677944610821708
-0.9747785419565035,-0.967179213816984
-0.9724756904782906,-0.9640971202965084
-0.9734303273409312,-0.9645370998277373
-0.9739502227307364,-0.9663068231137495
-0.9729328736584897,-0.9657477591089297
-0.9737527079529932,-0.963678300896168
-0.9720026859452531,-0.9636128393424366
-0.9710874361061238,-0.9638094119062015
-0.9735061921090186,-0.9664516893846203
-0.9711604040445923,-0.9658405376835535
-0.9722769060198392,-0.9633279819011688
-0.9722033539241444,-0.9630315780465349
-0.9725835666956976,-0.9622648260763332
-0.9766581984802275,-0.9634972415941909
-0.975981916477144,-0.9625434026193191
-0.983551660667628,-0.9627580809541283
-0.9819173798407123,-0.964649185543789
-0.982152869135606,-0.9675933023620856
-0.9823918317713911,-0.9742831615591926
-0.9913782355285167,-0.9740992235675487
-0.9908755423831345,-0.972640921806018
-0.9872004451468307,-0.9710968558333479
-0.9891959659857407,-0.9719582874883573
-0.990213303330852,-0.9673704087905929
-0.9902859798667385,-0.9720809168331594
-0.9919645548605183,-0.9706118164569888
-0.993512785373242,-0.9706739289380708
-1.0004950008094955,-0.9686484460322388
-1.002406601702047,-0.9709293941294045
-0.9988142884550559,-0.9708543652792504
-1.0046777667035984,-0.9717012655497564
-1.0392474089114228,-0.9724915007516531
-1.0110783414589128,-0.9777637528213308
-0.9985087527681717,-0.9798849373822667
-0.9986675382947898,-0.9826263783208373
-0.9934618987771942,-0.9773708556185771
-0.987267669327391,-0.9787084402514126
-0.984535998232481,-0.9761404937678547
-0.9828193401030972,-0.9758672780873858
-0.9834402884634899,-0.9781444694610483
-0.9849178962086724,-0.9732662874798119
-0.9802457714392808,-0.9737048719683884
-0.9769170832854895,-0.9764243562879986
-0.9745862734664041,-0.978027151843737
-0.9737962824666743,-0.9807079740276804
-0.9733784311450685,-0.9815872952988679
-0.9722520667140512,-0.9882864527682601
-0.9733414159696597,-0.9844823186180811
-0.9725977644982001,-0.9851969406387995
-0.9730250175448999,-0.9881734985502639
-0.9740257544543233,-0.9907468534315796
-0.9750983719001085,-0.9971207259523077
-0.9755047867490637,-0.9971353867023879
-0.977035223342817,-0.9970436476881077
-0.9792683608814373,-0.9964383023284432
-0.9828776408250457,-0.9907306698325251
-0.9822684470666605,-0.9980900745020591
-0.9826777136716064,-0.999069259300606
-0.9790523505085733,-0.9893380695631229
-0.9819485108008527,-0.9952261385720194
-0.9814600107204202,-0.9990887799924957
-0.9834895487433425,-1.0062719324334555
-0.9820159118768603,-0.9949927161142766
-0.9819676726814415,-0.9956052451912227
-0.9816219853829826,-0.9892368838496076
-0.9861655899592192,-0.9807884738787659
-0.982904431536699,-0.9804808538961569
-0.9951087148070776,-0.9824300434420814
-0.9933936032738353,-0.9851144716854019
-0.9879483885531416,-0.9850426910207921
-0.9935079300554224,-0.9859594994613142
-1.0029136246300758,-0.9863441101999997
-0.9940293996631426,-0.9933492206233202
-0.9915686400863825,-0.9976114483265922
-0.98970800263436,-0.9903838530452124
-0.9889368914423952,-0.9843379095206766
-0.9866029417885863,-0.984395070901271
-0.9903468937445186,-0.9867196775086
-0.9953085147975742,-0.9817782056130956
-0.9970375952835092,-0.9825647075311729
-0.9977331748193717,-0.9809873528279364
-0.998801790649195,-0.9777807293040934
-0.9937899478503823,-0.9750357718476831
-0.9924082285523051,-0.9734947913181694
-0.9919158258775732,-0.9714959922921342
-0.9961899209428612,-0.9734255818310757
-0.9989890067563261,-0.9725931186075664
-1.0111814815802147,-0.9733153585694022
-1.0086737819017193,-0.9752917329749364
-1.0147922473473618,-0.9767746756050603
-1.0136598060224034,-0.9742210450007105
-1.0169398214150698,-0.9739347594910115
-1.0107357174253622,-0.978096307596917
-1.0147257799895617,-0.9797397830502326
-1.0358304017515074,-0.9853764586495078
-1.0266780974312597,-0.9863380319497449
-1.032024633829525,-0.9876729236134294
-1.0278411583080744,-0.9899732689178228
-1.0221578507971658,-0.9888077073894388
-1.0319331430561425,-0.9860949402343884
-1.0509265611892755,-0.9850960148923994
-1.0241116983524445,-0.9910200208999015
-1.024031631863463,-0.9879530225565712
-1.023891007782871,-0.9820320416736446
-1.0161651741911373,-0.9846740005688286
-1.018945075320858,-0.9848514212729502
-1.0129432875020685,-0.9818824674223519
-1.0061273288435126,-0.9784048113893661
-1.0074143036644707,-0.9762894733075189
-1.0115991098808208,-0.9725115366750262
-1.0089812573307098,-0.9703312248681463
-1.0122172585559657,-0.9707265133514471
-1.0053090920962433,-0.96947168484311
-1.0086264680055868,-0.9693572975060246
-1.0071861302553617,-0.9707890955411651
-1.0053750390128098,-0.9736434030486721
-1.0030909599863456,-0.9743468638054168
-1.003019652780356,-0.9723556679485932
-1.007596833072395,-0.9693859187442866
-1.006836122812426,-0.9727791371948247
-1.0058736913214417,-0.9752081643322182
-1.007237419294203,-0.9725954164875026
-1.0015539061198697,-0.9734194161688752
-1.0098840918599385,-0.9733227970189736
-1.0018468814286197,-0.9736729285861444
-1.0016893981754658,-0.9740647720462141
-0.9976519493974678,-0.9786230792037058
-0.9959331997781348,-0.9747832000807378
-0.9930753097355601,-0.9763477486059885
-0.9904510780737178,-0.9858475407370837
-0.9842779715008162,-0.9845415049890975
-0.9859154284190589,-0.9960767059452293
-0.9872396669444118,-1.0074014134406486
-0.9855787015769824,-1.0408920759728477
-0.979030915474876,-1.063725552136088
-0.9857036395661314,-1.0879176488594993
-0.9823921396558828,-1.0658267676441453
-0.9868414840293024,-1.1600205227749505
-0.9853575458406582,-1.0417200175739016
-0.9842616294623192,-1.011085706138791
-0.983881467081097,-1.0163328546124766
