ipie-ETotal,vafqmc-ETotal
-1.0758904077297176,-1.075890407729717
-1.0761547542347984,-1.0761491325441128
-1.0765295644114914,-1.076363979534896
-1.0766710003471298,-1.076590991514086
-1.0767993328958414,-1.0770289774463855
-1.0770757389706684,-1.0774591663772572
-1.0772709593148948,-1.0776862172314423
-1.0776383214344958,-1.0779503915192004
-1.0779366225823803,-1.0781049175001023
-1.0785783767533363,-1.078314528696932
-1.07896123296245,-1.078703559895528
-1.0789908520378035,-1.0789682760268042
-1.079176018907339,-1.0792562152991712
-1.0794047853435746,-1.0795709050841673
-1.0796334296585306,-1.079889057112221
-1.0801502306967035,-1.0798548997277513
-1.0802710122458976,-1.0800249052580588
-1.0808304602145593,-1.0802612780992542
-1.0809142868087487,-1.0804261719525978
-1.0814075197021504,-1.0804548971604766
-1.0818777170678202,-1.0805522711476532
-1.0819883864286175,-1.0808892316305834
-1.0827090466497382,-1.0813083209062213
-1.0831234629061683,-1.0811256263733038
-1.0837237323420117,-1.0813438886007805
-1.0841808361061995,-1.0818038600854532
-1.0840349459023335,-1.0818067797323283
-1.084298721824092,-1.082015921051231
-1.0841098094820665,-1.0820007568808787
-1.084274143659491,-1.0821233483138915
-1.0840447943256615,-1.0811801711080724
-1.0842577092001127,-1.0812702094315143
-1.08438877293935,-1.081061675824167
-1.0848097648216928,-1.0808714049148325
-1.0851113019530283,-1.0812461239042688
-1.0851720060186607,-1.0813372385792086
-1.084956734431714,-1.0815513395619278
-1.0849624267696725,-1.0818782543170222
-1.0850097712238143,-1.081801664634869
-1.0849394028544166,-1.0817187996006885
-1.0851782424140701,-1.0817930982328914
-1.0850252481691651,-1.0827365871419967
-1.0853439548902828,-1.0832247839483304
-1.0854171662679792,-1.0838221411541922
-1.085667459020648,-1.0837876856575421
-1.0855872322264721,-1.0837923121691284
-1.0854945639357012,-1.0845104327748547
-1.0862784292546825,-1.0847130801299047
-1.08730916045245,-1.0846672923143228
-1.0867586059134582,-1.084890613555835
-1.0866441645916156,-1.0846602758124446
-1.0865437185696527,-1.0845721091711773
-1.0860618134348885,-1.0847619962205406
-1.0858837694576364,-1.084782176835015
-1.0858167241182106,-1.0849214021396012
-1.0852896066259785,-1.0854161649817256
-1.0858335060253927,-1.0860973870310622
-1.0859730617587084,-1.0865421628935852
-1.086053298492406,-1.086942127578395
-1.0862080094491735,-1.0860191585602303
-1.0863374725501282,-1.086619155360513
-1.0866245040806235,-1.0869953489804787
-1.0867703146784677,-1.0867504652908868
-1.0875578894662017,-1.0865487288279656
-1.086866092882058,-1.0868605724999987
-1.0875548825163308,-1.0872769449785276
-1.0877283875192032,-1.08741627229877
-1.0875471712465299,-1.087086099381254
-1.0877056568985513,-1.0872576056894303
-1.0874903064624273,-1.0882129261169697
-1.0877127913724673,-1.0883417155872848
-1.0877759843061015,-1.0878844146905275
-1.0877151121770792,-1.0880823818916254
-1.088104748966749,-1.0885817546519765
-1.0884726631056008,-1.0891942463882403
-1.0884808406276272,-1.0886898679407362
-1.088728079284073,-1.0897524854773009
-1.0891814022882846,-1.0903973334099872
-1.088745817364024,-1.0907043199142525
-1.087784085425638,-1.0905004563450094
-1.0881469329326225,-1.089985824916914
-1.0878814578444624,-1.0895673439200046
-1.0884492514384032,-1.0903331987276075
-1.0881793589515907,-1.0909133666156177
-1.0886187158245728,-1.0902418505417446
-1.0893231751322154,-1.0899679564647256
-1.088729048388028,-1.088651974898992
-1.0887774329401971,-1.0888627669548772
-1.0893864151836519,-1.089273956094735
-1.0892073017038582,-1.0888780712074733
-1.0891383832642332,-1.0882047884589812
-1.0884971728924264,-1.0880766133802984
-1.0884071831555584,-1.088004600406624
-1.089045006809946,-1.0886227578289889
-1.0880107701731414,-1.0883292598738155
-1.0882421171383125,-1.087469136589919
-1.0880631949706998,-1.087403405128758
-1.087950939437754,-1.0870573112728292
-1.0880958587607916,-1.087326330414687
-1.0876252268694657,-1.0870622571062916
-1.0885706181636163,-1.0871271678013066
-1.0890448382983282,-1.0875962763385851
-1.0894533990220232,-1.0882925660342306
-1.0895851003307297,-1.089889723670829
-1.0902648816126823,-1.089946732538784
-1.0903966059477281,-1.0894798443627456
